TEXT-ID	SUBCORPUS	PRS-ID	SEX	AGE	1LANG	DIALECT	EDUCATION	PERM-RESD	CHILD-RESD	UTTS	WORDS
Artur-P-G7129-P700331	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	1045
Artur-P-G7129-P700334	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	363
Artur-P-G7129-P700337	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	580
Artur-P-G7129-P700342	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	403
Artur-P-G7129-P700519	Artur-P	Artur-P-G7129	moški	-	slovenščina	-	-	-	-	1	1053
Artur-P-G7130-P700079	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	321
Artur-P-G7130-P700139	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	409
Artur-P-G7130-P700147	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	88
Artur-P-G7130-P700152	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	76
Artur-P-G7130-P700457	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	221
Artur-P-G7130-P700653	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	306
Artur-P-G7130-P700655	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	164
Artur-P-G7130-P700936	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	1278
Artur-P-G7130-P700938	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	274
Artur-P-G7130-P701006	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	356
Artur-P-G7130-P701287	Artur-P	Artur-P-G7130	moški	-	slovenščina	-	-	-	-	1	309
Artur-P-G7131-P700339	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	770
Artur-P-G7131-P700828	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	396
Artur-P-G7131-P700878	Artur-P	Artur-P-G7131	moški	-	slovenščina	-	-	-	-	1	2380
Artur-P-G7132-P700036	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	423
Artur-P-G7132-P700038	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	132
Artur-P-G7132-P700051	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	448
Artur-P-G7132-P700687	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	63
Artur-P-G7132-P700706	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	589
Artur-P-G7132-P700708	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	452
Artur-P-G7132-P701187	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	310
Artur-P-G7132-P701189	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	73
Artur-P-G7132-P701278	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	515
Artur-P-G7132-P701280	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	412
Artur-P-G7132-P701297	Artur-P	Artur-P-G7132	moški	-	slovenščina	-	-	-	-	1	541
Artur-P-G7133-P700135	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	599
Artur-P-G7133-P700137	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	396
Artur-P-G7133-P700145	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	339
Artur-P-G7133-P700151	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	277
Artur-P-G7133-P700156	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	451
Artur-P-G7133-P700166	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	499
Artur-P-G7133-P700173	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	426
Artur-P-G7133-P700320	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	238
Artur-P-G7133-P700372	Artur-P	Artur-P-G7133	moški	-	slovenščina	-	-	-	-	1	685
Artur-P-G7134-P700227	Artur-P	Artur-P-G7134	ženski	-	slovenščina	-	-	-	-	1	576
Artur-P-G7135-P701949	Artur-P	Artur-P-G7135	moški	-	slovenščina	-	-	-	-	1	175
Artur-P-G7135-P701951	Artur-P	Artur-P-G7135	moški	-	slovenščina	-	-	-	-	1	61
Artur-P-G7136-P701160	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	531
Artur-P-G7136-P701162	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	127
Artur-P-G7136-P701163	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	300
Artur-P-G7136-P701165	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	160
Artur-P-G7136-P701183	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	4	526
Artur-P-G7136-P701185	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	243
Artur-P-G7136-P701218	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	634
Artur-P-G7136-P701220	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	2	199
Artur-P-G7136-P701254	Artur-P	Artur-P-G7136	moški	-	slovenščina	-	-	-	-	1	189
Artur-P-G7138-P702126	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	469
Artur-P-G7138-P702213	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	447
Artur-P-G7138-P702215	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	171
Artur-P-G7138-P702355	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	679
Artur-P-G7138-P702535	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	297
Artur-P-G7138-P702878	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	430
Artur-P-G7138-P703116	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	3	450
Artur-P-G7138-P703119	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	249
Artur-P-G7138-P703703	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	1	238
Artur-P-G7138-P703709	Artur-P	Artur-P-G7138	moški	-	slovenščina	-	-	-	-	2	367
Artur-P-G7139-P700141	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	477
Artur-P-G7139-P700158	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	241
Artur-P-G7139-P700169	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	714
Artur-P-G7139-P700351	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	319
Artur-P-G7139-P700681	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	469
Artur-P-G7139-P700790	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	404
Artur-P-G7139-P700803	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	319
Artur-P-G7139-P701306	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	438
Artur-P-G7139-P701308	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	1	168
Artur-P-G7139-P701498	Artur-P	Artur-P-G7139	moški	-	slovenščina	-	-	-	-	3	439
Artur-P-G7140-P700034	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	490
Artur-P-G7140-P700044	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	359
Artur-P-G7140-P700046	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	232
Artur-P-G7140-P700075	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	465
Artur-P-G7140-P700686	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	478
Artur-P-G7140-P700710	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	703
Artur-P-G7140-P700712	Artur-P	Artur-P-G7140	moški	-	slovenščina	-	-	-	-	1	439
Artur-P-G7141-P700494	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	709
Artur-P-G7141-P700516	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	374
Artur-P-G7141-P700526	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	179
Artur-P-G7141-P700534	Artur-P	Artur-P-G7141	moški	-	slovenščina	-	-	-	-	1	120
Artur-P-G7142-P705610	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	987
Artur-P-G7142-P705612	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	831
Artur-P-G7142-P705614	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	959
Artur-P-G7142-P705617	Artur-P	Artur-P-G7142	moški	-	slovenščina	-	-	-	-	1	1042
Artur-P-G7144-P700116	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	513
Artur-P-G7144-P700236	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	678
Artur-P-G7144-P700314	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	552
Artur-P-G7144-P700397	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	140
Artur-P-G7144-P700503	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	615
Artur-P-G7144-P700559	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	588
Artur-P-G7144-P700651	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	131
Artur-P-G7144-P700807	Artur-P	Artur-P-G7144	moški	-	slovenščina	-	-	-	-	1	477
Artur-P-G7145-P700426	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	244
Artur-P-G7145-P700429	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	424
Artur-P-G7145-P700759	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	714
Artur-P-G7145-P700766	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	878
Artur-P-G7145-P700768	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	69
Artur-P-G7145-P701380	Artur-P	Artur-P-G7145	moški	-	slovenščina	-	-	-	-	1	960
Artur-P-G7146-P700209	Artur-P	Artur-P-G7146	ženski	-	slovenščina	-	-	-	-	1	375
Artur-P-G7146-P700567	Artur-P	Artur-P-G7146	ženski	-	slovenščina	-	-	-	-	1	509
Artur-P-G7147-P700021	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	165
Artur-P-G7147-P700094	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	419
Artur-P-G7147-P700096	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	277
Artur-P-G7147-P700098	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	233
Artur-P-G7147-P700106	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	390
Artur-P-G7147-P700235	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	401
Artur-P-G7147-P700264	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	353
Artur-P-G7147-P700313	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	384
Artur-P-G7147-P700328	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	478
Artur-P-G7147-P700347	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	290
Artur-P-G7147-P700383	Artur-P	Artur-P-G7147	moški	-	slovenščina	-	-	-	-	1	328
Artur-P-G7149-P700309	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	150
Artur-P-G7149-P701597	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	894
Artur-P-G7149-P701651	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	107
Artur-P-G7149-P701652	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	315
Artur-P-G7149-P701737	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	109
Artur-P-G7149-P702020	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	179
Artur-P-G7149-P702022	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	169
Artur-P-G7149-P702492	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	1554
Artur-P-G7149-P702832	Artur-P	Artur-P-G7149	moški	-	slovenščina	-	-	-	-	1	498
Artur-P-G7153-P701082	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	338
Artur-P-G7153-P701538	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	2	421
Artur-P-G7153-P701869	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	441
Artur-P-G7153-P702368	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	248
Artur-P-G7153-P703182	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	323
Artur-P-G7153-P703184	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	4	191
Artur-P-G7153-P703186	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	75
Artur-P-G7153-P703494	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	237
Artur-P-G7153-P703496	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	16
Artur-P-G7153-P703915	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	215
Artur-P-G7153-P703917	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	78
Artur-P-G7153-P704280	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	533
Artur-P-G7153-P704740	Artur-P	Artur-P-G7153	moški	-	slovenščina	-	-	-	-	1	283
Artur-P-G7154-P700023	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	402
Artur-P-G7154-P700105	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	581
Artur-P-G7154-P700143	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	434
Artur-P-G7154-P700171	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	291
Artur-P-G7154-P700195	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	982
Artur-P-G7154-P700369	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	471
Artur-P-G7154-P700461	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	369
Artur-P-G7154-P700544	Artur-P	Artur-P-G7154	moški	-	slovenščina	-	-	-	-	1	447
Artur-P-G7155-P700131	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	914
Artur-P-G7155-P700259	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	1731
Artur-P-G7155-P700279	Artur-P	Artur-P-G7155	ženski	-	slovenščina	-	-	-	-	1	500
Artur-P-G7156-P700317	Artur-P	Artur-P-G7156	moški	-	slovenščina	-	-	-	-	1	474
Artur-P-G7158-P705327	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	1199
Artur-P-G7158-P708000	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	790
Artur-P-G7158-P708004	Artur-P	Artur-P-G7158	moški	-	slovenščina	-	-	-	-	1	1075
Artur-P-G7159-P700127	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	416
Artur-P-G7159-P700203	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	524
Artur-P-G7159-P700255	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	525
Artur-P-G7159-P700290	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	585
Artur-P-G7159-P700386	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	626
Artur-P-G7159-P700388	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	36
Artur-P-G7159-P700774	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	105
Artur-P-G7159-P700819	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	418
Artur-P-G7159-P700834	Artur-P	Artur-P-G7159	moški	-	slovenščina	-	-	-	-	1	461
Artur-P-G7160-P702670	Artur-P	Artur-P-G7160	moški	-	slovenščina	-	-	-	-	1	232
Artur-P-G7160-P702672	Artur-P	Artur-P-G7160	moški	-	slovenščina	-	-	-	-	1	146
Artur-P-G7161-P700900	Artur-P	Artur-P-G7161	ženski	-	slovenščina	-	-	-	-	1	1135
Artur-P-G7161-P700913	Artur-P	Artur-P-G7161	ženski	-	slovenščina	-	-	-	-	1	597
Artur-P-G7162-P700206	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	188
Artur-P-G7162-P700211	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	702
Artur-P-G7162-P700218	Artur-P	Artur-P-G7162	moški	-	slovenščina	-	-	-	-	1	302
Artur-P-G7163-P700059	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	330
Artur-P-G7163-P700061	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	287
Artur-P-G7163-P700327	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	469
Artur-P-G7163-P700371	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	47
Artur-P-G7163-P700622	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	330
Artur-P-G7163-P700624	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	268
Artur-P-G7163-P700739	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	346
Artur-P-G7163-P700741	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	254
Artur-P-G7163-P700805	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	658
Artur-P-G7163-P701003	Artur-P	Artur-P-G7163	ženski	-	slovenščina	-	-	-	-	1	525
Artur-P-G7165-P700908	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	605
Artur-P-G7165-P700915	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	507
Artur-P-G7165-P700926	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	2448
Artur-P-G7165-P700928	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	60
Artur-P-G7165-P700932	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	117
Artur-P-G7165-P700934	Artur-P	Artur-P-G7165	moški	-	slovenščina	-	-	-	-	1	60
Artur-P-G7166-P700015	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	327
Artur-P-G7166-P700017	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	292
Artur-P-G7166-P700280	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	1848
Artur-P-G7166-P701407	Artur-P	Artur-P-G7166	moški	-	slovenščina	-	-	-	-	1	493
Artur-P-G7168-P700042	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	325
Artur-P-G7168-P700045	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	218
Artur-P-G7168-P700047	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	178
Artur-P-G7168-P700114	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	632
Artur-P-G7168-P700709	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	315
Artur-P-G7168-P700711	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	282
Artur-P-G7168-P700713	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	282
Artur-P-G7168-P700743	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	311
Artur-P-G7168-P701087	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	809
Artur-P-G7168-P701217	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	371
Artur-P-G7168-P701219	Artur-P	Artur-P-G7168	ženski	-	slovenščina	-	-	-	-	1	261
Artur-P-G7169-P700122	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	765
Artur-P-G7169-P700124	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	367
Artur-P-G7169-P700268	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	445
Artur-P-G7169-P700276	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	625
Artur-P-G7169-P700281	Artur-P	Artur-P-G7169	moški	-	slovenščina	-	-	-	-	1	1386
Artur-P-G7171-P700512	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	922
Artur-P-G7171-P700514	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	26
Artur-P-G7171-P700521	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	114
Artur-P-G7171-P700523	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	25
Artur-P-G7171-P700530	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	786
Artur-P-G7171-P700667	Artur-P	Artur-P-G7171	moški	-	slovenščina	-	-	-	-	1	276
Artur-P-G7172-P700142	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	594
Artur-P-G7172-P700148	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	277
Artur-P-G7172-P700159	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	571
Artur-P-G7172-P700170	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	581
Artur-P-G7172-P700543	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	555
Artur-P-G7172-P700688	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	308
Artur-P-G7172-P700690	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	51
Artur-P-G7172-P700921	Artur-P	Artur-P-G7172	ženski	-	slovenščina	-	-	-	-	1	697
Artur-P-G7173-P700441	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	961
Artur-P-G7173-P700755	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	429
Artur-P-G7173-P700837	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	613
Artur-P-G7173-P700972	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	486
Artur-P-G7173-P700974	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	20
Artur-P-G7173-P700979	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	19
Artur-P-G7173-P701377	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	134
Artur-P-G7173-P701727	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	564
Artur-P-G7173-P702370	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	307
Artur-P-G7173-P704212	Artur-P	Artur-P-G7173	ženski	-	slovenščina	-	-	-	-	1	400
Artur-P-G7174-P703542	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	343
Artur-P-G7174-P703544	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	257
Artur-P-G7174-P703638	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	1397
Artur-P-G7174-P703648	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	5
Artur-P-G7174-P703651	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	1100
Artur-P-G7174-P703693	Artur-P	Artur-P-G7174	moški	-	slovenščina	-	-	-	-	1	577
Artur-P-G7176-P705578	Artur-P	Artur-P-G7176	moški	-	slovenščina	-	-	-	-	1	1434
Artur-P-G7177-P705407	Artur-P	Artur-P-G7177	moški	-	slovenščina	-	-	-	-	1	685
Artur-P-G7178-P700064	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	321
Artur-P-G7178-P700066	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	107
Artur-P-G7178-P700248	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	1861
Artur-P-G7178-P700250	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	319
Artur-P-G7178-P700256	Artur-P	Artur-P-G7178	moški	-	slovenščina	-	-	-	-	1	748
Artur-P-G7179-P700428	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	296
Artur-P-G7179-P700751	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	739
Artur-P-G7179-P700776	Artur-P	Artur-P-G7179	ženski	-	slovenščina	-	-	-	-	1	2424
Artur-P-G7180-P700541	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	258
Artur-P-G7180-P700919	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	421
Artur-P-G7180-P701384	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	254
Artur-P-G7180-P701561	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	406
Artur-P-G7180-P701593	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	441
Artur-P-G7180-P701800	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	2	506
Artur-P-G7180-P702332	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	429
Artur-P-G7180-P703639	Artur-P	Artur-P-G7180	ženski	-	slovenščina	-	-	-	-	1	730
Artur-P-G7181-P700228	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	299
Artur-P-G7181-P701523	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	285
Artur-P-G7181-P701959	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	420
Artur-P-G7181-P701962	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	67
Artur-P-G7181-P701965	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	329
Artur-P-G7181-P701967	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	375
Artur-P-G7181-P701981	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	518
Artur-P-G7181-P701983	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	271
Artur-P-G7181-P701985	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	188
Artur-P-G7181-P701995	Artur-P	Artur-P-G7181	moški	-	slovenščina	-	-	-	-	1	337
Artur-P-G7183-P700525	Artur-P	Artur-P-G7183	moški	-	slovenščina	-	-	-	-	1	1155
